ID,ISO,Name,NEWISO,NEWNAME,ISOCOLONY,COLONYNAME,SIDE1,SIDE2
3089571,FIN,Finland,RUS,Russia,,,,
3089572,FIN,Finland,RUS,Russia,,,,
3089573,FIN,Finland,RUS,Russia,,,,
3089574,FIN,Finland,RUS,Russia,,,,
3089575,FIN,Finland,RUS,Russia,,,,
3089576,FIN,Finland,RUS,Russia,,,,
3089577,FIN,Finland,RUS,Russia,,,,
3089578,FIN,Finland,RUS,Russia,,,,
3089579,FIN,Finland,RUS,Russia,,,,
3089580,FIN,Finland,RUS,Russia,,,,
3089581,FIN,Finland,RUS,Russia,,,,
3089582,FIN,Finland,RUS,Russia,,,,
3089583,FIN,Finland,RUS,Russia,,,,
3089584,FIN,Finland,RUS,Russia,,,,
3089585,FIN,Finland,RUS,Russia,,,,
3089586,FIN,Finland,RUS,Russia,,,,
3089587,FIN,Finland,RUS,Russia,,,,
3089588,FIN,Finland,RUS,Russia,,,,
3089589,FIN,Finland,RUS,Russia,,,,
3089590,FIN,Finland,RUS,Russia,,,,
3089591,FIN,Finland,RUS,Russia,,,,
3089592,FIN,Finland,RUS,Russia,,,,
3089593,FIN,Finland,RUS,Russia,,,,
3089594,FIN,Finland,RUS,Russia,,,,
3089595,FIN,Finland,RUS,Russia,,,,
3089596,FIN,Finland,RUS,Russia,,,,
3089597,FIN,Finland,RUS,Russia,,,,
3089598,FIN,Finland,RUS,Russia,,,,
3089599,FIN,Finland,RUS,Russia,,,,
3089600,FIN,Finland,RUS,Russia,,,,
3089601,FIN,Finland,RUS,Russia,,,,
3089602,FIN,Finland,RUS,Russia,,,,
3089603,FIN,Finland,RUS,Russia,,,,
3089604,FIN,Finland,RUS,Russia,,,,
3089605,FIN,Finland,RUS,Russia,,,,
3089606,FIN,Finland,RUS,Russia,,,,
3089607,FIN,Finland,RUS,Russia,,,,
3089608,FIN,Finland,RUS,Russia,,,,
3089609,FIN,Finland,RUS,Russia,,,,
3089610,FIN,Finland,RUS,Russia,,,,
3089611,FIN,Finland,RUS,Russia,,,,
3089612,FIN,Finland,RUS,Russia,,,,
3089613,FIN,Finland,RUS,Russia,,,,
3089614,FIN,Finland,RUS,Russia,,,,
3089615,FIN,Finland,RUS,Russia,,,,
3089616,FIN,Finland,RUS,Russia,,,,
3089617,FIN,Finland,RUS,Russia,,,,
3089618,FIN,Finland,RUS,Russia,,,,
3089619,FIN,Finland,RUS,Russia,,,,
3089620,FIN,Finland,RUS,Russia,,,,
3089621,FIN,Finland,RUS,Russia,,,,
3089622,FIN,Finland,RUS,Russia,,,,
3089623,FIN,Finland,RUS,Russia,,,,
3089624,FIN,Finland,RUS,Russia,,,,
3089625,FIN,Finland,RUS,Russia,,,,
3089626,FIN,Finland,RUS,Russia,,,,
3089627,FIN,Finland,RUS,Russia,,,,
3089628,FIN,Finland,RUS,Russia,,,,
3089629,FIN,Finland,RUS,Russia,,,,
3089630,FIN,Finland,RUS,Russia,,,,
3089631,FIN,Finland,RUS,Russia,,,,
3089632,FIN,Finland,RUS,Russia,,,,
3089633,FIN,Finland,RUS,Russia,,,,
3089634,FIN,Finland,RUS,Russia,,,,
3089635,FIN,Finland,RUS,Russia,,,,
3089636,FIN,Finland,RUS,Russia,,,,
3089637,FIN,Finland,RUS,Russia,,,,
3089638,FIN,Finland,RUS,Russia,,,,
3089639,FIN,Finland,RUS,Russia,,,,
3089640,FIN,Finland,RUS,Russia,,,,
3089641,FIN,Finland,RUS,Russia,,,,
3089642,FIN,Finland,RUS,Russia,,,,
3089643,FIN,Finland,RUS,Russia,,,,
3089644,FIN,Finland,RUS,Russia,,,,
3089645,FIN,Finland,RUS,Russia,,,,
3089646,FIN,Finland,RUS,Russia,,,,
3089647,FIN,Finland,RUS,Russia,,,,
3089648,FIN,Finland,RUS,Russia,,,,
3089649,FIN,Finland,RUS,Russia,,,,
3089650,FIN,Finland,RUS,Russia,,,,
3089651,FIN,Finland,RUS,Russia,,,,
3089652,FIN,Finland,RUS,Russia,,,,
3089653,FIN,Finland,RUS,Russia,,,,
3089654,FIN,Finland,RUS,Russia,,,,
3089655,FIN,Finland,RUS,Russia,,,,
3089656,FIN,Finland,RUS,Russia,,,,
3089657,FIN,Finland,RUS,Russia,,,,
3089658,FIN,Finland,RUS,Russia,,,,
3089659,FIN,Finland,RUS,Russia,,,,
3089660,FIN,Finland,RUS,Russia,,,,
3089661,FIN,Finland,RUS,Russia,,,,
3089662,FIN,Finland,RUS,Russia,,,,
3089663,FIN,Finland,RUS,Russia,,,,
3089664,FIN,Finland,RUS,Russia,,,,
3089665,FIN,Finland,RUS,Russia,,,,
3089666,FIN,Finland,RUS,Russia,,,,
3089667,FIN,Finland,RUS,Russia,,,,
3089668,FIN,Finland,RUS,Russia,,,,
3089669,FIN,Finland,RUS,Russia,,,,
3089670,FIN,Finland,RUS,Russia,,,,
3089671,FIN,Finland,RUS,Russia,,,,
3089672,FIN,Finland,RUS,Russia,,,,
3089673,FIN,Finland,RUS,Russia,,,,
3089674,FIN,Finland,RUS,Russia,,,,
3089675,FIN,Finland,RUS,Russia,,,,
3089676,FIN,Finland,RUS,Russia,,,,
3089677,FIN,Finland,RUS,Russia,,,,
3089678,FIN,Finland,RUS,Russia,,,,
3089679,FIN,Finland,RUS,Russia,,,,
3089680,FIN,Finland,RUS,Russia,,,,
3089681,FIN,Finland,RUS,Russia,,,,
3089682,FIN,Finland,RUS,Russia,,,,
3089683,FIN,Finland,RUS,Russia,,,,
3089684,FIN,Finland,RUS,Russia,,,,
3089685,FIN,Finland,RUS,Russia,,,,
3089686,FIN,Finland,RUS,Russia,,,,
3089687,FIN,Finland,RUS,Russia,,,,
3089688,FIN,Finland,RUS,Russia,,,,
3089689,FIN,Finland,RUS,Russia,,,,
3089690,FIN,Finland,RUS,Russia,,,,
3089691,FIN,Finland,RUS,Russia,,,,
3089692,FIN,Finland,RUS,Russia,,,,
3089693,FIN,Finland,RUS,Russia,,,,
3089694,FIN,Finland,RUS,Russia,,,,
3089695,FIN,Finland,RUS,Russia,,,,
3089696,FIN,Finland,RUS,Russia,,,,
3089697,FRA,France,GER,Germany,,,,
3089698,FRA,France,FRA,France,,,,
3089699,FRA,France,FRA,France,,,,
3089700,FRA,France,FRA,France,,,,
3089701,FRA,France,FRA,France,,,,
3089702,FRA,France,FRA,France,,,,
3089703,FRA,France,FRA,France,,,,
3089704,FRA,France,FRA,France,,,,
3089705,GAB,Gabon,CMR,Cameroon (Ger),CMR,Cameroon (Ger),CMR,GER
3089706,GAB,Gabon,EQA-FRA,Equatorial Africa (Fra),FRA,France,EQA,FRA
3089707,GAB,Gabon,EQA-FRA,Equatorial Africa (Fra),FRA,France,EQA,FRA
3089708,GAB,Gabon,EQA-FRA,Equatorial Africa (Fra),FRA,France,EQA,FRA
3089709,GAB,Gabon,CMR,Cameroon (Ger),CMR,Cameroon (Ger),CMR,GER
3089710,GAB,Gabon,EQA-FRA,Equatorial Africa (Fra),FRA,France,EQA,FRA
3089711,GAB,Gabon,EQA-FRA,Equatorial Africa (Fra),FRA,France,EQA,FRA
3089712,GAB,Gabon,EQA-FRA,Equatorial Africa (Fra),FRA,France,EQA,FRA
3089713,GAB,Gabon,EQA-FRA,Equatorial Africa (Fra),FRA,France,EQA,FRA
3089714,GAB,Gabon,EQA-FRA,Equatorial Africa (Fra),FRA,France,EQA,FRA
3089715,GAB,Gabon,EQA-FRA,Equatorial Africa (Fra),FRA,France,EQA,FRA
3089716,GAB,Gabon,EQA-FRA,Equatorial Africa (Fra),FRA,France,EQA,FRA
3089717,GAB,Gabon,EQA-FRA,Equatorial Africa (Fra),FRA,France,EQA,FRA
3089718,GAB,Gabon,EQA-FRA,Equatorial Africa (Fra),FRA,France,EQA,FRA
3089719,GAB,Gabon,EQA-FRA,Equatorial Africa (Fra),FRA,France,EQA,FRA
3089720,GAB,Gabon,EQA-FRA,Equatorial Africa (Fra),FRA,France,EQA,FRA
3089721,GAB,Gabon,EQA-FRA,Equatorial Africa (Fra),FRA,France,EQA,FRA
3089722,GAB,Gabon,CMR,Cameroon (Ger),CMR,Cameroon (Ger),CMR,GER
3089723,GAB,Gabon,CMR,Cameroon (Ger),CMR,Cameroon (Ger),CMR,GER
3089724,GEO,Georgia,RUS,Russia,,,,
3089725,GEO,Georgia,RUS,Russia,,,,
3089726,GRC,Greece,BGR,Bulgaria,,,,
3089727,GRC,Greece,GRC,Greece,,,,
3089728,GRC,Greece,GRC,Greece,,,,
3089729,GRC,Greece,GRC,Greece,,,,
3089730,GRC,Greece,GRC,Greece,,,,
3089731,GRC,Greece,GRC,Greece,,,,
3089732,GRC,Greece,GRC,Greece,,,,
3089733,GRC,Greece,GRC,Greece,,,,
3089734,GRC,Greece,GRC,Greece,,,,
3089735,GRC,Greece,GRC,Greece,,,,
3089736,GRC,Greece,GRC,Greece,,,,
3089737,GRC,Greece,GRC,Greece,,,,
3089738,GRC,Greece,GRC,Greece,,,,
3089739,GRC,Greece,GRC,Greece,,,,
3089740,GRC,Greece,GRC,Greece,,,,
3089741,GRC,Greece,GRC,Greece,,,,
3089742,GRC,Greece,GRC,Greece,,,,
3089743,GRC,Greece,GRC,Greece,,,,
3089744,GRC,Greece,GRC,Greece,,,,
3089745,GRC,Greece,GRC,Greece,,,,
3089746,GRC,Greece,GRC,Greece,,,,
3089747,GRC,Greece,GRC,Greece,,,,
3089748,GRC,Greece,GRC,Greece,,,,
3089749,GRC,Greece,GRC,Greece,,,,
3089750,GRC,Greece,GRC,Greece,,,,
3089751,GRC,Greece,GRC,Greece,,,,
3089752,GRC,Greece,GRC,Greece,,,,
3089753,GRC,Greece,GRC,Greece,,,,
3089754,GRC,Greece,GRC,Greece,,,,
3089755,GRC,Greece,GRC,Greece,,,,
3089756,GRC,Greece,GRC,Greece,,,,
3089757,GRC,Greece,GRC,Greece,,,,
3089758,GRC,Greece,GRC,Greece,,,,
3089759,GRC,Greece,GRC,Greece,,,,
3089760,GRC,Greece,GRC,Greece,,,,
3089761,GRC,Greece,GRC,Greece,,,,
3089762,GRC,Greece,GRC,Greece,,,,
3089763,GRC,Greece,GRC,Greece,,,,
3089764,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089765,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089766,GRC,Greece,GRC,Greece,,,,
3089767,GRC,Greece,GRC,Greece,,,,
3089768,GRC,Greece,GRC,Greece,,,,
3089769,GRC,Greece,GRC,Greece,,,,
3089770,GRC,Greece,GRC,Greece,,,,
3089771,GRC,Greece,GRC,Greece,,,,
3089772,GRC,Greece,GRC,Greece,,,,
3089773,GRC,Greece,GRC,Greece,,,,
3089774,GRC,Greece,GRC,Greece,,,,
3089775,GRC,Greece,GRC,Greece,,,,
3089776,GRC,Greece,GRC,Greece,,,,
3089777,GRC,Greece,GRC,Greece,,,,
3089778,GRC,Greece,GRC,Greece,,,,
3089779,GRC,Greece,GRC,Greece,,,,
3089780,GRC,Greece,GRC,Greece,,,,
3089781,GRC,Greece,GRC,Greece,,,,
3089782,GRC,Greece,GRC,Greece,,,,
3089783,GRC,Greece,GRC,Greece,,,,
3089784,GRC,Greece,GRC,Greece,,,,
3089785,GRC,Greece,GRC,Greece,,,,
3089786,GRC,Greece,GRC,Greece,,,,
3089787,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089788,GRC,Greece,GRC,Greece,,,,
3089789,GRC,Greece,GRC,Greece,,,,
3089790,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089791,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089792,GRC,Greece,GRC,Greece,,,,
3089793,GRC,Greece,GRC,Greece,,,,
3089794,GRC,Greece,GRC,Greece,,,,
3089795,GRC,Greece,GRC,Greece,,,,
3089796,GRC,Greece,GRC,Greece,,,,
3089797,GRC,Greece,GRC,Greece,,,,
3089798,GRC,Greece,GRC,Greece,,,,
3089799,GRC,Greece,GRC,Greece,,,,
3089800,GRC,Greece,GRC,Greece,,,,
3089801,GRC,Greece,GRC,Greece,,,,
3089802,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089803,GRC,Greece,GRC,Greece,,,,
3089804,GRC,Greece,GRC,Greece,,,,
3089805,GRC,Greece,GRC,Greece,,,,
3089806,GRC,Greece,GRC,Greece,,,,
3089807,GRC,Greece,GRC,Greece,,,,
3089808,GRC,Greece,GRC,Greece,,,,
3089809,GRC,Greece,GRC,Greece,,,,
3089810,GRC,Greece,GRC,Greece,,,,
3089811,GRC,Greece,GRC,Greece,,,,
3089812,GRC,Greece,GRC,Greece,,,,
3089813,GRC,Greece,GRC,Greece,,,,
3089814,GRC,Greece,GRC,Greece,,,,
3089815,GRC,Greece,GRC,Greece,,,,
3089816,GRC,Greece,GRC,Greece,,,,
3089817,GRC,Greece,GRC,Greece,,,,
3089818,GRC,Greece,GRC,Greece,,,,
3089819,GRC,Greece,GRC,Greece,,,,
3089820,GRC,Greece,GRC,Greece,,,,
3089821,GRC,Greece,GRC,Greece,,,,
3089822,GRC,Greece,GRC,Greece,,,,
3089823,GRC,Greece,GRC,Greece,,,,
3089824,GRC,Greece,GRC,Greece,,,,
3089825,GRC,Greece,GRC,Greece,,,,
3089826,GRC,Greece,GRC,Greece,,,,
3089827,GRC,Greece,GRC,Greece,,,,
3089828,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089829,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089830,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089831,GRC,Greece,GRC,Greece,,,,
3089832,GRC,Greece,GRC,Greece,,,,
3089833,GRC,Greece,GRC,Greece,,,,
3089834,GRC,Greece,GRC,Greece,,,,
3089835,GRC,Greece,GRC,Greece,,,,
3089836,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089837,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089838,GRC,Greece,GRC,Greece,,,,
3089839,GRC,Greece,GRC,Greece,,,,
3089840,GRC,Greece,GRC,Greece,,,,
3089841,GRC,Greece,GRC,Greece,,,,
3089842,GRC,Greece,GRC,Greece,,,,
3089843,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089844,GRC,Greece,GRC,Greece,,,,
3089845,GRC,Greece,GRC,Greece,,,,
3089846,GRC,Greece,GRC,Greece,,,,
3089847,GRC,Greece,GRC,Greece,,,,
3089848,GRC,Greece,GRC,Greece,,,,
3089849,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089850,GRC,Greece,GRC,Greece,,,,
3089851,GRC,Greece,GRC,Greece,,,,
3089852,GRC,Greece,GRC,Greece,,,,
3089853,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089854,GRC,Greece,GRC,Greece,,,,
3089855,GRC,Greece,GRC,Greece,,,,
3089856,GRC,Greece,GRC,Greece,,,,
3089857,GRC,Greece,GRC,Greece,,,,
3089858,GRC,Greece,GRC,Greece,,,,
3089859,GRC,Greece,GRC,Greece,,,,
3089860,GRC,Greece,GRC,Greece,,,,
3089861,GRC,Greece,GRC,Greece,,,,
3089862,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089863,GRC,Greece,GRC,Greece,,,,
3089864,GRC,Greece,GRC,Greece,,,,
3089865,GRC,Greece,GRC,Greece,,,,
3089866,GRC,Greece,GRC,Greece,,,,
3089867,GRC,Greece,GRC,Greece,,,,
3089868,GRC,Greece,GRC,Greece,,,,
3089869,GRC,Greece,GRC,Greece,,,,
3089870,GRC,Greece,GRC,Greece,,,,
3089871,GRC,Greece,GRC,Greece,,,,
3089872,GRC,Greece,GRC,Greece,,,,
3089873,GRC,Greece,GRC,Greece,,,,
3089874,GRC,Greece,GRC,Greece,,,,
3089875,GRC,Greece,GRC,Greece,,,,
3089876,GRC,Greece,GRC,Greece,,,,
3089877,GRC,Greece,GRC,Greece,,,,
3089878,GRC,Greece,GRC,Greece,,,,
3089879,GRC,Greece,GRC,Greece,,,,
3089880,GRC,Greece,GRC,Greece,,,,
3089881,GRC,Greece,GRC,Greece,,,,
3089882,GRC,Greece,GRC,Greece,,,,
3089883,GRC,Greece,GRC,Greece,,,,
3089884,GRC,Greece,GRC,Greece,,,,
3089885,GRC,Greece,GRC,Greece,,,,
3089886,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089887,GRC,Greece,GRC,Greece,,,,
3089888,GRC,Greece,GRC,Greece,,,,
3089889,GRC,Greece,GRC,Greece,,,,
3089890,GRC,Greece,GRC,Greece,,,,
3089891,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089892,GRC,Greece,GRC,Greece,,,,
3089893,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089894,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089895,GRC,Greece,GRC,Greece,,,,
3089896,GRC,Greece,GRC,Greece,,,,
3089897,GRC,Greece,GRC,Greece,,,,
3089898,GRC,Greece,GRC,Greece,,,,
3089899,GRC,Greece,GRC,Greece,,,,
3089900,GRC,Greece,GRC,Greece,,,,
3089901,GRC,Greece,GRC,Greece,,,,
3089902,GRC,Greece,GRC,Greece,,,,
3089903,GRC,Greece,GRC,Greece,,,,
3089904,GRC,Greece,GRC,Greece,,,,
3089905,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089906,GRC,Greece,GRC,Greece,,,,
3089907,GRC,Greece,GRC,Greece,,,,
3089908,GRC,Greece,GRC,Greece,,,,
3089909,GRC,Greece,GRC,Greece,,,,
3089910,GRC,Greece,GRC,Greece,,,,
3089911,GRC,Greece,GRC,Greece,,,,
3089912,GRC,Greece,GRC,Greece,,,,
3089913,GRC,Greece,GRC,Greece,,,,
3089914,GRC,Greece,GRC,Greece,,,,
3089915,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089916,GRC,Greece,GRC,Greece,,,,
3089917,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089918,GRC,Greece,GRC,Greece,,,,
3089919,GRC,Greece,GRC,Greece,,,,
3089920,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089921,GRC,Greece,GRC,Greece,,,,
3089922,GRC,Greece,GRC,Greece,,,,
3089923,GRC,Greece,GRC,Greece,,,,
3089924,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089925,GRC,Greece,GRC,Greece,,,,
3089926,GRC,Greece,GRC,Greece,,,,
3089927,GRC,Greece,GRC,Greece,,,,
3089928,GRC,Greece,GRC,Greece,,,,
3089929,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089930,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089931,GRC,Greece,GRC,Greece,,,,
3089932,GRC,Greece,GRC,Greece,,,,
3089933,GRC,Greece,GRC,Greece,,,,
3089934,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089935,GRC,Greece,GRC,Greece,,,,
3089936,GRC,Greece,GRC,Greece,,,,
3089937,GRC,Greece,GRC,Greece,,,,
3089938,GRC,Greece,GRC,Greece,,,,
3089939,GRC,Greece,GRC,Greece,,,,
3089940,GRC,Greece,GRC,Greece,,,,
3089941,GRC,Greece,GRC,Greece,,,,
3089942,GRC,Greece,GRC,Greece,,,,
3089943,GRC,Greece,GRC,Greece,,,,
3089944,GRC,Greece,GRC,Greece,,,,
3089945,GRC,Greece,GRC,Greece,,,,
3089946,GRC,Greece,GRC,Greece,,,,
3089947,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089948,GRC,Greece,GRC,Greece,,,,
3089949,GRC,Greece,GRC,Greece,,,,
3089950,GRC,Greece,GRC,Greece,,,,
3089951,GRC,Greece,GRC,Greece,,,,
3089952,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089953,GRC,Greece,GRC,Greece,,,,
3089954,GRC,Greece,GRC,Greece,,,,
3089955,GRC,Greece,GRC,Greece,,,,
3089956,GRC,Greece,GRC,Greece,,,,
3089957,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089958,GRC,Greece,GRC,Greece,,,,
3089959,GRC,Greece,GRC,Greece,,,,
3089960,GRC,Greece,GRC,Greece,,,,
3089961,GRC,Greece,GRC,Greece,,,,
3089962,GRC,Greece,GRC,Greece,,,,
3089963,GRC,Greece,GRC,Greece,,,,
3089964,GRC,Greece,GRC,Greece,,,,
3089965,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089966,GRC,Greece,GRC,Greece,,,,
3089967,GRC,Greece,GRC,Greece,,,,
3089968,GRC,Greece,GRC,Greece,,,,
3089969,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089970,GRC,Greece,GRC,Greece,,,,
3089971,GRC,Greece,GRC,Greece,,,,
3089972,GRC,Greece,GRC,Greece,,,,
3089973,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089974,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089975,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089976,GRC,Greece,GRC,Greece,,,,
3089977,GRC,Greece,GRC,Greece,,,,
3089978,GRC,Greece,GRC,Greece,,,,
3089979,GRC,Greece,GRC,Greece,,,,
3089980,GRC,Greece,GRC,Greece,,,,
3089981,GRC,Greece,GRC,Greece,,,,
3089982,GRC,Greece,GRC,Greece,,,,
3089983,GRC,Greece,GRC,Greece,,,,
3089984,GRC,Greece,GRC,Greece,,,,
3089985,GRC,Greece,GRC,Greece,,,,
3089986,GRC,Greece,GRC,Greece,,,,
3089987,GRC,Greece,GRC,Greece,,,,
3089988,GRC,Greece,GRC,Greece,,,,
3089989,GRC,Greece,GRC,Greece,,,,
3089990,GRC,Greece,GRC,Greece,,,,
3089991,GRC,Greece,GRC-ITA,Greece (Ita),ITA,Italy,GRC,ITA
3089992,GRC,Greece,GRC,Greece,,,,
3089993,GRC,Greece,GRC,Greece,,,,
3089994,GRC,Greece,GRC,Greece,,,,
3089995,GRC,Greece,GRC,Greece,,,,
3089996,GRC,Greece,GRC,Greece,,,,
3089997,GRC,Greece,GRC,Greece,,,,
3089998,GRC,Greece,GRC,Greece,,,,
3089999,GRC,Greece,GRC,Greece,,,,
3090000,GRC,Greece,GRC,Greece,,,,
3090001,GRC,Greece,GRC,Greece,,,,
3090002,GRC,Greece,GRC,Greece,,,,
3090003,GRC,Greece,GRC,Greece,,,,
3090004,GRC,Greece,GRC,Greece,,,,
3090005,GRC,Greece,GRC,Greece,,,,
3090006,GRC,Greece,GRC,Greece,,,,
3090007,GRC,Greece,GRC,Greece,,,,
3090008,GRC,Greece,GRC,Greece,,,,
3090009,GRC,Greece,GRC,Greece,,,,
3090010,GRC,Greece,GRC,Greece,,,,
3090011,GRC,Greece,GRC,Greece,,,,
3090012,GRC,Greece,GRC,Greece,,,,
3090013,GRC,Greece,GRC,Greece,,,,
3090014,GRC,Greece,GRC,Greece,,,,
3090015,GRC,Greece,GRC,Greece,,,,
3090016,GRC,Greece,GRC,Greece,,,,
3090017,GRC,Greece,GRC,Greece,,,,
3090018,GRC,Greece,GRC,Greece,,,,
3090019,GRC,Greece,GRC,Greece,,,,
3090020,GRC,Greece,GRC,Greece,,,,
3090021,GRC,Greece,GRC,Greece,,,,
3090022,GRC,Greece,GRC,Greece,,,,
3090023,GRC,Greece,GRC,Greece,,,,
3090024,GRC,Greece,GRC,Greece,,,,
3090025,GRC,Greece,GRC,Greece,,,,
3090026,GRC,Greece,GRC,Greece,,,,
3090027,GRC,Greece,GRC,Greece,,,,
3090028,GRC,Greece,GRC,Greece,,,,
3090029,GRC,Greece,GRC,Greece,,,,
3090030,GRC,Greece,GRC,Greece,,,,
3090031,GRC,Greece,GRC,Greece,,,,
3090032,GRC,Greece,GRC,Greece,,,,
3090033,GRC,Greece,GRC,Greece,,,,
3090034,GRC,Greece,GRC,Greece,,,,
3090035,GRC,Greece,GRC,Greece,,,,
3090036,GRC,Greece,GRC,Greece,,,,
3090037,GRC,Greece,GRC,Greece,,,,
3090038,GRC,Greece,GRC,Greece,,,,
3090039,GRC,Greece,GRC,Greece,,,,
3090040,GRC,Greece,GRC,Greece,,,,
3090041,GRC,Greece,GRC,Greece,,,,
3090042,GRC,Greece,GRC,Greece,,,,
3090043,GRC,Greece,GRC,Greece,,,,
3090044,GRC,Greece,GRC,Greece,,,,
3090045,GRC,Greece,GRC,Greece,,,,
3090046,GRC,Greece,GRC,Greece,,,,
3090047,GRC,Greece,GRC,Greece,,,,
3090048,GRC,Greece,GRC,Greece,,,,
3090049,GRC,Greece,GRC,Greece,,,,
3090050,GRC,Greece,GRC,Greece,,,,
3090051,HRV,Croatia,AUH,Austria-Hungary,,,,
3090052,HRV,Croatia,AUH,Austria-Hungary,,,,
3090053,HRV,Croatia,AUH,Austria-Hungary,,,,
3090054,HRV,Croatia,AUH,Austria-Hungary,,,,
3090055,HRV,Croatia,AUH,Austria-Hungary,,,,
3090056,HRV,Croatia,AUH,Austria-Hungary,,,,
3090057,HRV,Croatia,AUH,Austria-Hungary,,,,
3090058,HRV,Croatia,AUH,Austria-Hungary,,,,
3090059,HRV,Croatia,AUH,Austria-Hungary,,,,
3090060,HRV,Croatia,AUH,Austria-Hungary,,,,
3090061,HRV,Croatia,AUH,Austria-Hungary,,,,
3090062,HRV,Croatia,AUH,Austria-Hungary,,,,
3090063,HRV,Croatia,AUH,Austria-Hungary,,,,
3090064,HRV,Croatia,AUH,Austria-Hungary,,,,
3090065,HRV,Croatia,AUH,Austria-Hungary,,,,
3090066,HRV,Croatia,AUH,Austria-Hungary,,,,
3090067,HRV,Croatia,AUH,Austria-Hungary,,,,
3090068,HRV,Croatia,AUH,Austria-Hungary,,,,
3090069,HRV,Croatia,AUH,Austria-Hungary,,,,
3090070,HRV,Croatia,AUH,Austria-Hungary,,,,
3090071,HRV,Croatia,AUH,Austria-Hungary,,,,
3090072,HRV,Croatia,AUH,Austria-Hungary,,,,
3090073,HRV,Croatia,AUH,Austria-Hungary,,,,
3090074,HRV,Croatia,AUH,Austria-Hungary,,,,
3090075,HRV,Croatia,AUH,Austria-Hungary,,,,
3090076,HRV,Croatia,AUH,Austria-Hungary,,,,
3090077,HRV,Croatia,AUH,Austria-Hungary,,,,
3090078,HRV,Croatia,AUH,Austria-Hungary,,,,
3090079,HRV,Croatia,AUH,Austria-Hungary,,,,
3090080,HRV,Croatia,AUH,Austria-Hungary,,,,
3090081,HRV,Croatia,AUH,Austria-Hungary,,,,
3090082,HRV,Croatia,AUH,Austria-Hungary,,,,
3090083,HRV,Croatia,AUH,Austria-Hungary,,,,
3090084,HRV,Croatia,AUH,Austria-Hungary,,,,
3090085,HRV,Croatia,AUH,Austria-Hungary,,,,
3090086,HRV,Croatia,AUH,Austria-Hungary,,,,
3090087,HRV,Croatia,AUH,Austria-Hungary,,,,
3090088,HRV,Croatia,AUH,Austria-Hungary,,,,
3090089,HRV,Croatia,AUH,Austria-Hungary,,,,
3090090,HRV,Croatia,AUH,Austria-Hungary,,,,
3090091,HRV,Croatia,AUH,Austria-Hungary,,,,
3090092,HRV,Croatia,AUH,Austria-Hungary,,,,
