ID,ISO,NAME_0,HASC_1,ISONEW,Colony
15443,MRT,Mauritania,MR.DN,MRT,MRT
15444,MRT,Mauritania,MR.DN,MRT,MRT
15445,MRT,Mauritania,MR.DN,MRT,MRT
15446,MRT,Mauritania,MR.DN,MRT,MRT
15447,MRT,Mauritania,MR.DN,MRT,MRT
15448,MRT,Mauritania,MR.DN,MRT,MRT
15449,MRT,Mauritania,MR.DN,MRT,MRT
15450,MRT,Mauritania,MR.DN,MRT,MRT
15451,MRT,Mauritania,MR.DN,MRT,MRT
18925,SAU,Saudi Arabia,SA.HA,SAU,SAU
18926,SAU,Saudi Arabia,SA.HA,SAU,SAU
18927,SAU,Saudi Arabia,SA.HA,SAU,SAU
18928,SAU,Saudi Arabia,SA.MD,SAU,SAU
18929,SAU,Saudi Arabia,SA.QS,SAU,SAU
18930,SAU,Saudi Arabia,SA.RI,SAU,SAU
18931,SAU,Saudi Arabia,SA.HA,SAU,SAU
18932,LBY,Libya,LY.MQ,LBY,LBY
18933,NER,Niger,NE.AG,NER,NER
18934,TCD,Chad,TD.BT,TCD,TCD
18935,POL,Poland,PL.MA,POL,POL
18936,POL,Poland,PL.SL,POL,POL
18937,BGR,Bulgaria,BG.KK,BGR,BGR
18938,BGR,Bulgaria,BG.KZ,BGR,BGR
18939,BGR,Bulgaria,BG.SZ,BGR,BGR
18940,BGR,Bulgaria,BG.YA,BGR,BGR
18941,UKR,Ukraine,UA.KM,UKR,UKR
18942,UKR,Ukraine,UA.RV,UKR,UKR
18943,UKR,Ukraine,UA.TP,UKR,UKR
18944,UKR,Ukraine,UA.VO,UKR,UKR
18945,ROU,Romania,RO.BT,ROU,ROU
18946,ROU,Romania,RO.SV,ROU,ROU
18947,ROU,Romania,RO.SV,ROU,ROU
18948,UKR,Ukraine,UA.CV,UKR,UKR
18949,UKR,Ukraine,UA.CV,UKR,UKR
18950,ROU,Romania,RO.BT,ROU,ROU
18951,ROU,Romania,RO.IS,ROU,ROU
18952,ROU,Romania,RO.IS,ROU,ROU
18953,ROU,Romania,RO.SV,ROU,ROU
18954,UKR,Ukraine,UA.CV,UKR,UKR
18955,UKR,Ukraine,UA.CV,UKR,UKR
18956,UKR,Ukraine,UA.TP,UKR,UKR
18957,MDA,Moldova,MD.BR,MDA,MDA
18958,MDA,Moldova,MD.BR,MDA,MDA
18959,ROU,Romania,RO.BT,ROU,ROU
18960,UKR,Ukraine,UA.CV,UKR,UKR
18961,UKR,Ukraine,UA.CV,UKR,UKR
18962,UKR,Ukraine,UA.KM,UKR,UKR
18963,UKR,Ukraine,UA.TP,UKR,UKR
18964,UKR,Ukraine,UA.TP,UKR,UKR
18965,UKR,Ukraine,UA.TP,UKR,UKR
18966,BLR,Belarus,BY.HR,BLR,BLR
18967,BLR,Belarus,BY.HR,BLR,BLR
18968,BLR,Belarus,BY.MI,BLR,BLR
18969,BLR,Belarus,BY.VI,BLR,BLR
18970,LTU,Lithuania,LT.PA,LTU,LTU
18971,LTU,Lithuania,LT.PA,LTU,LTU
18972,LTU,Lithuania,LT.UN,LTU,LTU
18973,LTU,Lithuania,LT.VI,LTU,LTU
18974,LVA,Latvia,L,LVA,LVA
18975,LVA,Latvia,L,LVA,LVA
18976,LVA,Latvia,L,LVA,LVA
18977,LVA,Latvia,L,LVA,LVA
18978,LVA,Latvia,R,LVA,LVA
18979,LVA,Latvia,Z,LVA,LVA
18980,LVA,Latvia,Z,LVA,LVA
18981,LVA,Latvia,Z,LVA,LVA
18982,LVA,Latvia,Z,LVA,LVA
18983,IRQ,Iraq,IQ.AN,IRQ,IRQ
18984,IRQ,Iraq,IQ.BA,IRQ,IRQ
18985,IRQ,Iraq,IQ.MU,IRQ,IRQ
18986,IRQ,Iraq,IQ.NA,IRQ,IRQ
18987,KWT,Kuwait,KW.JA,KWT,KWT
18988,IRQ,Iraq,IQ.BA,IRQ,IRQ
18989,IRQ,Iraq,IQ.MU,IRQ,IRQ
18990,IRN,Iran,IR.GI,IRN,IRN
18991,IRN,Iran,IR.HD,IRN,IRN
18992,IRN,Iran,IR.MK,IRN,IRN
18993,IRN,Iran,IR.MK,IRN,IRN
18994,IRN,Iran,IR.MN,IRN,IRN
18995,IRN,Iran,IR.QZ,IRN,IRN
18996,IRN,Iran,IR.TH,IRN,IRN
18997,IRN,Iran,IR.ZA,IRN,IRN
18998,SAU,Saudi Arabia,SA.AS,SAU,SAU
18999,SAU,Saudi Arabia,SA.AS,SAU,SAU
19000,JOR,Jordan,JO.AM,JOR,JOR
19001,JOR,Jordan,JO.MN,JOR,JOR
19002,JOR,Jordan,JO.AM,JOR,JOR
19003,JOR,Jordan,JO.MN,JOR,JOR
19004,LBY,Libya,LY.BU,LBY,LBY
19005,LBY,Libya,LY.BU,LBY,LBY
19006,LBY,Libya,LY.KF,LBY,LBY
19007,BLR,Belarus,BY.BR,BLR,BLR
19008,POL,Poland,PL.LU,POL,POL
19009,POL,Poland,PL.MZ,POL,POL
19010,POL,Poland,PL.PD,POL,POL
19011,POL,Poland,PL.PK,POL,POL
19012,POL,Poland,PL.SK,POL,POL
19013,UKR,Ukraine,UA.VO,UKR,UKR
19014,UKR,Ukraine,UA.VO,UKR,UKR
19015,BLR,Belarus,BY.HR,BLR,BLR
19016,BLR,Belarus,BY.MI,BLR,BLR
19017,LTU,Lithuania,LT.VI,LTU,LTU
19018,LTU,Lithuania,LT.VI,LTU,LTU
19019,AUT,Austria,AT.KA,AUT,AUT
19020,ITA,Italy,,ITA,ITA
19021,ITA,Italy,,ITA,ITA
19022,ITA,Italy,,ITA,ITA
19023,ITA,Italy,,ITA,ITA
19024,ITA,Italy,,ITA,ITA
19025,ITA,Italy,,ITA,ITA
19026,ITA,Italy,,ITA,ITA
19027,ITA,Italy,,ITA,ITA
19028,ITA,Italy,,ITA,ITA
19029,AUT,Austria,AT.KA,AUT,AUT
19030,HRV,Croatia,HR.IS,HRV,HRV
19031,HRV,Croatia,HR.OB,HRV,HRV
19032,ITA,Italy,,ITA,ITA
19033,SVN,Slovenia,SI.GO,SVN,SVN
19034,SVN,Slovenia,SI.SP,SVN,SVN
19035,SVN,Slovenia,SI.JP,SVN,SVN
19036,SVN,Slovenia,SI.JP,SVN,SVN
19037,ROU,Romania,RO.CS,ROU,ROU
19038,ROU,Romania,RO.TM,ROU,ROU
19039,UKR,Ukraine,UA.CV,UKR,UKR
19040,UKR,Ukraine,UA.IF,UKR,UKR
19041,UKR,Ukraine,UA.TP,UKR,UKR
19042,ROU,Romania,RO.MM,ROU,ROU
19043,UKR,Ukraine,UA.IF,UKR,UKR
19044,UKR,Ukraine,UA.ZK,UKR,UKR
19045,TUR,Turkey,TR.AV,TUR,TUR
19046,TUR,Turkey,TR.EM,TUR,TUR
19047,TUR,Turkey,TR.RI,TUR,TUR
19048,IRN,Iran,IR.WA,IRN,IRN
19049,TUR,Turkey,TR.AG,TUR,TUR
19050,TUR,Turkey,TR.BT,TUR,TUR
19051,TUR,Turkey,TR.MS,TUR,TUR
19052,TUR,Turkey,TR.VA,TUR,TUR
19053,TUR,Turkey,TR.VA,TUR,TUR
19054,TUR,Turkey,TR.VA,TUR,TUR
19055,BLR,Belarus,BY.BR,BLR,BLR
19056,BLR,Belarus,BY.HR,BLR,BLR
19057,BLR,Belarus,BY.HR,BLR,BLR
19058,BLR,Belarus,BY.BR,BLR,BLR
19059,BLR,Belarus,BY.HR,BLR,BLR
19060,IRQ,Iraq,IQ.AN,IRQ,IRQ
19061,SYR,Syria,SY.DY,SYR,SYR
19062,SYR,Syria,SY.HI,SYR,SYR
19063,SYR,Syria,SY.DY,SYR,SYR
19064,SYR,Syria,SY.HI,SYR,SYR
19065,JOR,Jordan,JO.AM,JOR,JOR
19066,JOR,Jordan,JO.BA,JOR,JOR
19067,JOR,Jordan,JO.KA,JOR,JOR
19068,JOR,Jordan,JO.MD,JOR,JOR
19069,IRQ,Iraq,IQ.AN,IRQ,IRQ
19070,JOR,Jordan,JO.AM,JOR,JOR
19071,JOR,Jordan,JO.MA,JOR,JOR
19072,JOR,Jordan,JO.AZ,JOR,JOR
19073,SYR,Syria,SY.SU,SYR,SYR
19074,SYR,Syria,SY.DR,SYR,SYR
19075,SYR,Syria,SY.DR,SYR,SYR
19076,SYR,Syria,SY.DR,SYR,SYR
19077,SYR,Syria,SY.HI,SYR,SYR
19078,SYR,Syria,SY.RD,SYR,SYR
19079,JOR,Jordan,JO.AM,JOR,JOR
19080,JOR,Jordan,JO.MA,JOR,JOR
19081,JOR,Jordan,JO.AZ,JOR,JOR
19082,SYR,Syria,SY.SU,SYR,SYR
19083,SYR,Syria,SY.HI,SYR,SYR
19084,SYR,Syria,SY.RD,SYR,SYR
19085,TUR,Turkey,TR.BB,TUR,TUR
19086,TUR,Turkey,TR.BG,TUR,TUR
19087,TUR,Turkey,TR.EM,TUR,TUR
19088,TUR,Turkey,TR.MS,TUR,TUR
19089,TUR,Turkey,TR.AG,TUR,TUR
19090,TUR,Turkey,TR.EM,TUR,TUR
19091,TUR,Turkey,TR.KA,TUR,TUR
19092,POL,Poland,PL.WP,POL,POL
19093,POL,Poland,PL.KP,POL,POL
19094,POL,Poland,PL.LD,POL,POL
19095,POL,Poland,PL.OP,POL,POL
19096,POL,Poland,PL.SL,POL,POL
19097,POL,Poland,PL.WP,POL,POL
19098,POL,Poland,PL.WP,POL,POL
19099,POL,Poland,PL.WP,POL,POL
19100,POL,Poland,PL.WP,POL,POL
19101,POL,Poland,PL.KP,POL,POL
19102,POL,Poland,PL.LD,POL,POL
19103,POL,Poland,PL.LD,POL,POL
19104,POL,Poland,PL.OP,POL,POL
19105,POL,Poland,PL.KP,POL,POL
19106,POL,Poland,PL.MZ,POL,POL
19107,POL,Poland,PL.WN,POL,POL
19108,POL,Poland,PL.KP,POL,POL
19109,POL,Poland,PL.KP,POL,POL
19110,POL,Poland,PL.MZ,POL,POL
19111,POL,Poland,PL.WN,POL,POL
19112,POL,Poland,PL.PM,POL,POL
19113,POL,Poland,PL.PM,POL,POL
19114,POL,Poland,PL.PM,POL,POL
19115,POL,Poland,PL.WN,POL,POL
19116,ECU,Ecuador,EC.MS,ECU,ECU
19117,ECU,Ecuador,EC.NA,ECU,ECU
19118,ECU,Ecuador,EC.PA,ECU,ECU
19119,ECU,Ecuador,EC.PA,ECU,ECU
19120,ECU,Ecuador,EC.ZC,ECU,ECU
19121,PER,Peru,PE.AM,PER,PER
19122,PER,Peru,PE.LO,PER,PER
19123,ECU,Ecuador,EC.NA,ECU,ECU
19124,ECU,Ecuador,EC.ZC,ECU,ECU
19125,PER,Peru,PE.AM,PER,PER
19126,PER,Peru,PE.LO,PER,PER
19127,PER,Peru,PE.LO,PER,PER
19128,PER,Peru,PE.LO,PER,PER
19129,PER,Peru,PE.LO,PER,PER
19130,PER,Peru,PE.LO,PER,PER
19131,PER,Peru,PE.LO,PER,PER
19132,PER,Peru,PE.LO,PER,PER
19133,BRA,Brazil,BR.AM,BRA,BRA
19134,COL,Colombia,CO.AM,COL,COL
19135,BRA,Brazil,BR.AM,BRA,BRA
19136,COL,Colombia,CO.AM,COL,COL
19137,COL,Colombia,CO.AM,COL,COL
19138,COL,Colombia,CO.CQ,COL,COL
19139,COL,Colombia,CO.VP,COL,COL
19140,PER,Peru,PE.LO,PER,PER
19141,ESH,Western Sahara,EH.LA,ESH,ESH
19142,ESH,Western Sahara,EH.OD,ESH,ESH
19143,ESH,Western Sahara,EH.OD,ESH,ESH
19144,MRT,Mauritania,MR.DN,MRT,MRT
19145,CAN,Canada,CA.NF,CAN,CAN
19146,CAN,Canada,CA.NF,CAN,CAN
19147,CAN,Canada,CA.QC,CAN,CAN
19148,CAN,Canada,CA.QC,CAN,CAN
19149,CAN,Canada,CA.QC,CAN,CAN
19150,CAN,Canada,CA.QC,CAN,CAN
19151,CAN,Canada,CA.QC,CAN,CAN
19152,CAN,Canada,CA.QC,CAN,CAN
19153,CAN,Canada,CA.QC,CAN,CAN
19154,CAN,Canada,CA.QC,CAN,CAN
19155,CAN,Canada,CA.QC,CAN,CAN
19156,CAN,Canada,CA.QC,CAN,CAN
19157,CAN,Canada,CA.QC,CAN,CAN
19158,CAN,Canada,CA.QC,CAN,CAN
19159,CAN,Canada,CA.QC,CAN,CAN
19160,CAN,Canada,CA.QC,CAN,CAN
19161,CAN,Canada,CA.QC,CAN,CAN
19162,CAN,Canada,CA.QC,CAN,CAN
19163,CAN,Canada,CA.QC,CAN,CAN
19164,CAN,Canada,CA.QC,CAN,CAN
19165,CAN,Canada,CA.QC,CAN,CAN
19166,CAN,Canada,CA.QC,CAN,CAN
19167,CAN,Canada,CA.QC,CAN,CAN
19168,CAN,Canada,CA.QC,CAN,CAN
19169,CAN,Canada,CA.QC,CAN,CAN
19170,CAN,Canada,CA.QC,CAN,CAN
19171,CAN,Canada,CA.QC,CAN,CAN
19172,CAN,Canada,CA.QC,CAN,CAN
19173,CAN,Canada,CA.QC,CAN,CAN
19174,CAN,Canada,CA.QC,CAN,CAN
19175,CAN,Canada,CA.QC,CAN,CAN
19176,CAN,Canada,CA.QC,CAN,CAN
19177,CAN,Canada,CA.QC,CAN,CAN
19178,CAN,Canada,CA.QC,CAN,CAN
19179,CAN,Canada,CA.QC,CAN,CAN
19180,CAN,Canada,CA.QC,CAN,CAN
19181,CAN,Canada,CA.QC,CAN,CAN
19182,CAN,Canada,CA.QC,CAN,CAN
19183,CAN,Canada,CA.QC,CAN,CAN
19184,CAN,Canada,CA.QC,CAN,CAN
19185,CAN,Canada,CA.QC,CAN,CAN
19186,CAN,Canada,CA.QC,CAN,CAN
19187,CAN,Canada,CA.QC,CAN,CAN
19188,CAN,Canada,CA.QC,CAN,CAN
19189,CAN,Canada,CA.QC,CAN,CAN
19190,CAN,Canada,CA.QC,CAN,CAN
19191,CAN,Canada,CA.QC,CAN,CAN
19192,CAN,Canada,CA.QC,CAN,CAN
19193,CAN,Canada,CA.QC,CAN,CAN
19194,CAN,Canada,CA.QC,CAN,CAN
19195,CAN,Canada,CA.QC,CAN,CAN
19196,CAN,Canada,CA.QC,CAN,CAN
19197,CAN,Canada,CA.QC,CAN,CAN
19198,CAN,Canada,CA.QC,CAN,CAN
19199,CAN,Canada,CA.QC,CAN,CAN
19200,CAN,Canada,CA.QC,CAN,CAN
19201,CAN,Canada,CA.QC,CAN,CAN
19202,CAN,Canada,CA.QC,CAN,CAN
19203,CAN,Canada,CA.QC,CAN,CAN
19204,CAN,Canada,CA.QC,CAN,CAN
19205,CAN,Canada,CA.QC,CAN,CAN
19206,CAN,Canada,CA.QC,CAN,CAN
19207,CAN,Canada,CA.QC,CAN,CAN
19208,CAN,Canada,CA.QC,CAN,CAN
19209,CAN,Canada,CA.QC,CAN,CAN
19210,GRL,Greenland,GL.VG,GRL,GRL
19211,GRL,Greenland,GL.VG,GRL,GRL
19212,GRL,Greenland,GL.VG,GRL,GRL
19213,GRL,Greenland,GL.VG,GRL,GRL
19214,GRL,Greenland,GL.VG,GRL,GRL
19215,GRL,Greenland,GL.VG,GRL,GRL
19216,GRL,Greenland,GL.VG,GRL,GRL
19217,GRL,Greenland,GL.VG,GRL,GRL
19218,GRL,Greenland,GL.VG,GRL,GRL
19219,GRL,Greenland,GL.VG,GRL,GRL
19220,GRL,Greenland,GL.VG,GRL,GRL
19221,GRL,Greenland,GL.VG,GRL,GRL
19222,GRL,Greenland,GL.VG,GRL,GRL
19223,GRL,Greenland,GL.VG,GRL,GRL
19224,GRL,Greenland,GL.VG,GRL,GRL
19225,GRL,Greenland,GL.VG,GRL,GRL
19226,GRL,Greenland,GL.VG,GRL,GRL
19227,GRL,Greenland,GL.VG,GRL,GRL
19228,GRL,Greenland,GL.VG,GRL,GRL
19229,GRL,Greenland,GL.VG,GRL,GRL
19230,GRL,Greenland,GL.VG,GRL,GRL
19231,GRL,Greenland,GL.VG,GRL,GRL
19232,GRL,Greenland,GL.VG,GRL,GRL
19233,GRL,Greenland,GL.VG,GRL,GRL
19234,GRL,Greenland,GL.VG,GRL,GRL
19235,GRL,Greenland,GL.VG,GRL,GRL
19236,GRL,Greenland,GL.VG,GRL,GRL
19237,GRL,Greenland,GL.VG,GRL,GRL
19238,GRL,Greenland,GL.VG,GRL,GRL
19239,GRL,Greenland,GL.VG,GRL,GRL
19240,GRL,Greenland,GL.VG,GRL,GRL
19241,GRL,Greenland,GL.VG,GRL,GRL
19242,GRL,Greenland,GL.VG,GRL,GRL
19243,GRL,Greenland,GL.VG,GRL,GRL
19244,GRL,Greenland,GL.VG,GRL,GRL
19245,GRL,Greenland,GL.VG,GRL,GRL
19246,GRL,Greenland,GL.VG,GRL,GRL
19247,GRL,Greenland,GL.VG,GRL,GRL
19248,GRL,Greenland,GL.VG,GRL,GRL
19249,GRL,Greenland,GL.VG,GRL,GRL
19250,GRL,Greenland,GL.VG,GRL,GRL
19251,GRL,Greenland,GL.VG,GRL,GRL
19252,GRL,Greenland,GL.VG,GRL,GRL
19253,GRL,Greenland,GL.VG,GRL,GRL
19254,GRL,Greenland,GL.VG,GRL,GRL
19255,GRL,Greenland,GL.VG,GRL,GRL
19256,GRL,Greenland,GL.VG,GRL,GRL
19257,GRL,Greenland,GL.VG,GRL,GRL
19258,GRL,Greenland,GL.VG,GRL,GRL
19259,GRL,Greenland,GL.VG,GRL,GRL
19260,GRL,Greenland,GL.VG,GRL,GRL
19261,GRL,Greenland,GL.VG,GRL,GRL
19262,GRL,Greenland,GL.VG,GRL,GRL
19263,GRL,Greenland,GL.VG,GRL,GRL
19264,GRL,Greenland,GL.VG,GRL,GRL
19265,GRL,Greenland,GL.VG,GRL,GRL
19266,GRL,Greenland,GL.VG,GRL,GRL
19267,GRL,Greenland,GL.VG,GRL,GRL
19268,GRL,Greenland,GL.VG,GRL,GRL
19269,GRL,Greenland,GL.VG,GRL,GRL
19270,GRL,Greenland,GL.VG,GRL,GRL
19271,GRL,Greenland,GL.VG,GRL,GRL
19272,GRL,Greenland,GL.VG,GRL,GRL
19273,GRL,Greenland,GL.VG,GRL,GRL
19274,GRL,Greenland,GL.VG,GRL,GRL
19275,GRL,Greenland,GL.VG,GRL,GRL
19276,GRL,Greenland,GL.VG,GRL,GRL
19277,GRL,Greenland,GL.VG,GRL,GRL
19278,GRL,Greenland,GL.VG,GRL,GRL
19279,GRL,Greenland,GL.VG,GRL,GRL
19280,GRL,Greenland,GL.VG,GRL,GRL
19281,GRL,Greenland,GL.VG,GRL,GRL
19282,GRL,Greenland,GL.VG,GRL,GRL
19283,GRL,Greenland,GL.VG,GRL,GRL
19284,GRL,Greenland,GL.VG,GRL,GRL
19285,GRL,Greenland,GL.VG,GRL,GRL
19286,GRL,Greenland,GL.VG,GRL,GRL
19287,GRL,Greenland,GL.VG,GRL,GRL
19288,GRL,Greenland,GL.VG,GRL,GRL
19289,GRL,Greenland,GL.VG,GRL,GRL
19290,GRL,Greenland,GL.VG,GRL,GRL
19291,GRL,Greenland,GL.VG,GRL,GRL
19292,GRL,Greenland,GL.VG,GRL,GRL
19293,GRL,Greenland,GL.VG,GRL,GRL
19294,GRL,Greenland,GL.VG,GRL,GRL
19295,GRL,Greenland,GL.VG,GRL,GRL
19296,GRL,Greenland,GL.VG,GRL,GRL
19297,GRL,Greenland,GL.VG,GRL,GRL
19298,GRL,Greenland,GL.VG,GRL,GRL
19299,GRL,Greenland,GL.VG,GRL,GRL
19300,GRL,Greenland,GL.VG,GRL,GRL
19301,GRL,Greenland,GL.VG,GRL,GRL
19302,GRL,Greenland,GL.VG,GRL,GRL
19303,GRL,Greenland,GL.VG,GRL,GRL
19304,GRL,Greenland,GL.VG,GRL,GRL
19305,GRL,Greenland,GL.VG,GRL,GRL
19306,GRL,Greenland,GL.VG,GRL,GRL
19307,GRL,Greenland,GL.VG,GRL,GRL
19308,GRL,Greenland,GL.VG,GRL,GRL
19309,GRL,Greenland,GL.VG,GRL,GRL
19310,GRL,Greenland,GL.VG,GRL,GRL
19311,GRL,Greenland,GL.VG,GRL,GRL
19312,GRL,Greenland,GL.VG,GRL,GRL
19313,GRL,Greenland,GL.VG,GRL,GRL
19314,GRL,Greenland,GL.VG,GRL,GRL
19315,GRL,Greenland,GL.VG,GRL,GRL
19316,GRL,Greenland,GL.VG,GRL,GRL
19317,GRL,Greenland,GL.VG,GRL,GRL
19318,GRL,Greenland,GL.VG,GRL,GRL
19319,GRL,Greenland,GL.VG,GRL,GRL
19320,GRL,Greenland,GL.VG,GRL,GRL
19321,GRL,Greenland,GL.VG,GRL,GRL
19322,GRL,Greenland,GL.VG,GRL,GRL
19323,GRL,Greenland,GL.VG,GRL,GRL
19324,GRL,Greenland,GL.VG,GRL,GRL
19325,GRL,Greenland,GL.VG,GRL,GRL
19326,GRL,Greenland,GL.VG,GRL,GRL
19327,GRL,Greenland,GL.VG,GRL,GRL
19328,GRL,Greenland,GL.VG,GRL,GRL
19329,GRL,Greenland,GL.VG,GRL,GRL
19330,GRL,Greenland,GL.VG,GRL,GRL
19331,GRL,Greenland,GL.VG,GRL,GRL
19332,GRL,Greenland,GL.VG,GRL,GRL
19333,GRL,Greenland,GL.VG,GRL,GRL
19334,GRL,Greenland,GL.VG,GRL,GRL
19335,GRL,Greenland,GL.VG,GRL,GRL
19336,GRL,Greenland,GL.VG,GRL,GRL
19337,GRL,Greenland,GL.VG,GRL,GRL
19338,GRL,Greenland,GL.VG,GRL,GRL
19339,GRL,Greenland,GL.VG,GRL,GRL
19340,GRL,Greenland,GL.VG,GRL,GRL
19341,GRL,Greenland,GL.VG,GRL,GRL
19342,GRL,Greenland,GL.VG,GRL,GRL
19343,GRL,Greenland,GL.VG,GRL,GRL
19344,GRL,Greenland,GL.VG,GRL,GRL
19345,GRL,Greenland,GL.VG,GRL,GRL
19346,GRL,Greenland,GL.VG,GRL,GRL
19347,GRL,Greenland,GL.VG,GRL,GRL
19348,GRL,Greenland,GL.VG,GRL,GRL
19349,GRL,Greenland,GL.VG,GRL,GRL
19350,GRL,Greenland,GL.VG,GRL,GRL
19351,GRL,Greenland,GL.VG,GRL,GRL
19352,GRL,Greenland,GL.VG,GRL,GRL
19353,GRL,Greenland,GL.VG,GRL,GRL
19354,GRL,Greenland,GL.VG,GRL,GRL
19355,GRL,Greenland,GL.VG,GRL,GRL
19356,GRL,Greenland,GL.VG,GRL,GRL
19357,GRL,Greenland,GL.VG,GRL,GRL
19358,GRL,Greenland,GL.VG,GRL,GRL
19359,GRL,Greenland,GL.VG,GRL,GRL
19360,GRL,Greenland,GL.VG,GRL,GRL
19361,GRL,Greenland,GL.VG,GRL,GRL
19362,GRL,Greenland,GL.VG,GRL,GRL
19363,GRL,Greenland,GL.VG,GRL,GRL
19364,GRL,Greenland,GL.VG,GRL,GRL
19365,GRL,Greenland,GL.VG,GRL,GRL
19366,GRL,Greenland,GL.VG,GRL,GRL
19367,GRL,Greenland,GL.VG,GRL,GRL
19368,GRL,Greenland,GL.VG,GRL,GRL
19369,GRL,Greenland,GL.VG,GRL,GRL
19370,GRL,Greenland,GL.VG,GRL,GRL
19371,GRL,Greenland,GL.VG,GRL,GRL
19372,GRL,Greenland,GL.VG,GRL,GRL
19373,GRL,Greenland,GL.VG,GRL,GRL
19374,GRL,Greenland,GL.VG,GRL,GRL
19375,GRL,Greenland,GL.VG,GRL,GRL
19376,GRL,Greenland,GL.VG,GRL,GRL
19377,GRL,Greenland,GL.VG,GRL,GRL
19378,GRL,Greenland,GL.VG,GRL,GRL
19379,GRL,Greenland,GL.VG,GRL,GRL
19380,GRL,Greenland,GL.VG,GRL,GRL
19381,GRL,Greenland,GL.VG,GRL,GRL
19382,GRL,Greenland,GL.VG,GRL,GRL
19383,GRL,Greenland,GL.VG,GRL,GRL
19384,GRL,Greenland,GL.VG,GRL,GRL
19385,GRL,Greenland,GL.VG,GRL,GRL
19386,GRL,Greenland,GL.VG,GRL,GRL
19387,GRL,Greenland,GL.VG,GRL,GRL
19388,GRL,Greenland,GL.VG,GRL,GRL
19389,GRL,Greenland,GL.VG,GRL,GRL
19390,GRL,Greenland,GL.VG,GRL,GRL
19391,GRL,Greenland,GL.VG,GRL,GRL
19392,GRL,Greenland,GL.VG,GRL,GRL
19393,GRL,Greenland,GL.VG,GRL,GRL
19394,GRL,Greenland,GL.VG,GRL,GRL
19395,GRL,Greenland,GL.VG,GRL,GRL
19396,GRL,Greenland,GL.VG,GRL,GRL
19397,GRL,Greenland,GL.VG,GRL,GRL
19398,GRL,Greenland,GL.VG,GRL,GRL
19399,GRL,Greenland,GL.VG,GRL,GRL
19400,GRL,Greenland,GL.VG,GRL,GRL
19401,GRL,Greenland,GL.VG,GRL,GRL
19402,GRL,Greenland,GL.VG,GRL,GRL
19403,GRL,Greenland,GL.VG,GRL,GRL
19404,GRL,Greenland,GL.VG,GRL,GRL
19405,GRL,Greenland,GL.VG,GRL,GRL
19406,GRL,Greenland,GL.VG,GRL,GRL
19407,GRL,Greenland,GL.VG,GRL,GRL
19408,GRL,Greenland,GL.VG,GRL,GRL
19409,GRL,Greenland,GL.VG,GRL,GRL
19410,GRL,Greenland,GL.VG,GRL,GRL
19411,GRL,Greenland,GL.VG,GRL,GRL
19412,GRL,Greenland,GL.VG,GRL,GRL
19413,GRL,Greenland,GL.VG,GRL,GRL
19414,GRL,Greenland,GL.VG,GRL,GRL
19415,GRL,Greenland,GL.VG,GRL,GRL
19416,GRL,Greenland,GL.VG,GRL,GRL
19417,GRL,Greenland,GL.VG,GRL,GRL
19418,GRL,Greenland,GL.VG,GRL,GRL
19419,GRL,Greenland,GL.VG,GRL,GRL
19420,GRL,Greenland,GL.VG,GRL,GRL
19421,GRL,Greenland,GL.VG,GRL,GRL
19422,GRL,Greenland,GL.VG,GRL,GRL
19423,GRL,Greenland,GL.VG,GRL,GRL
19424,GRL,Greenland,GL.VG,GRL,GRL
19425,GRL,Greenland,GL.VG,GRL,GRL
19426,GRL,Greenland,GL.VG,GRL,GRL
19427,GRL,Greenland,GL.VG,GRL,GRL
19428,GRL,Greenland,GL.VG,GRL,GRL
19429,GRL,Greenland,GL.VG,GRL,GRL
19430,GRL,Greenland,GL.VG,GRL,GRL
19431,GRL,Greenland,GL.VG,GRL,GRL
19432,GRL,Greenland,GL.VG,GRL,GRL
19433,GRL,Greenland,GL.VG,GRL,GRL
19434,GRL,Greenland,GL.VG,GRL,GRL
19435,GRL,Greenland,GL.VG,GRL,GRL
19436,GRL,Greenland,GL.VG,GRL,GRL
19437,GRL,Greenland,GL.VG,GRL,GRL
19438,GRL,Greenland,GL.VG,GRL,GRL
19439,GRL,Greenland,GL.VG,GRL,GRL
19440,GRL,Greenland,GL.VG,GRL,GRL
19441,GRL,Greenland,GL.VG,GRL,GRL
19442,GRL,Greenland,GL.VG,GRL,GRL
19443,GRL,Greenland,GL.VG,GRL,GRL
19444,GRL,Greenland,GL.VG,GRL,GRL
19445,GRL,Greenland,GL.VG,GRL,GRL
19446,GRL,Greenland,GL.VG,GRL,GRL
19447,GRL,Greenland,GL.VG,GRL,GRL
19448,GRL,Greenland,GL.VG,GRL,GRL
19449,GRL,Greenland,GL.VG,GRL,GRL
19450,GRL,Greenland,GL.VG,GRL,GRL
19451,GRL,Greenland,GL.VG,GRL,GRL
19452,GRL,Greenland,GL.VG,GRL,GRL
19453,GRL,Greenland,GL.VG,GRL,GRL
19454,GRL,Greenland,GL.VG,GRL,GRL
19455,GRL,Greenland,GL.VG,GRL,GRL
19456,GRL,Greenland,GL.VG,GRL,GRL
19457,GRL,Greenland,GL.VG,GRL,GRL
19458,GRL,Greenland,GL.VG,GRL,GRL
19459,GRL,Greenland,GL.VG,GRL,GRL
19460,GRL,Greenland,GL.VG,GRL,GRL
19461,GRL,Greenland,GL.VG,GRL,GRL
